"","mo","da","yr"
"27201",7,10,1936
"27202",7,11,1936
"27203",7,12,1936
"27204",7,13,1936
"27205",7,14,1936
"27206",7,15,1936
"27207",7,16,1936
"27208",7,17,1936
"27209",7,18,1936
"27210",7,19,1936
"27211",7,20,1936
"27212",7,21,1936
"27213",7,22,1936
"27214",7,23,1936
"27215",7,24,1936
"27216",7,25,1936
"27217",7,26,1936
"27218",7,27,1936
"27219",7,28,1936
"27220",7,29,1936
"27221",7,30,1936
"27222",7,31,1936
"27223",8,1,1936
"27224",8,2,1936
"27225",8,3,1936
"27226",8,4,1936
"27227",8,5,1936
"27228",8,6,1936
"27229",8,7,1936
"27230",8,8,1936
"27231",8,9,1936
"27232",8,10,1936
"27233",8,11,1936
"27234",8,12,1936
"27235",8,13,1936
"27236",8,14,1936
"27237",8,15,1936
"27238",8,16,1936
"27239",8,17,1936
"27240",8,18,1936
"27241",8,19,1936
"27242",8,20,1936
"27243",8,21,1936
"27244",8,22,1936
"27245",8,23,1936
"27246",8,24,1936
"27247",8,25,1936
"27248",8,26,1936
"27249",8,27,1936
"27250",8,28,1936
"27251",8,29,1936
"27252",8,30,1936
"27253",8,31,1936
"27254",9,1,1936
"27255",9,2,1936
"27256",9,3,1936
"27257",9,4,1936
"27258",9,5,1936
"27259",9,6,1936
"27260",9,7,1936
"27261",9,8,1936
"27262",9,9,1936
"27263",9,10,1936
"27264",9,11,1936
"27265",9,12,1936
"27266",9,13,1936
"27267",9,14,1936
"27268",9,15,1936
"27269",9,16,1936
"27270",9,17,1936
"27271",9,18,1936
"27272",9,19,1936
"27273",9,20,1936
"27274",9,21,1936
"27275",9,22,1936
"27276",9,23,1936
"27277",9,24,1936
"27278",9,25,1936
"27279",9,26,1936
"27280",9,27,1936
"27281",9,28,1936
"27282",9,29,1936
"27283",9,30,1936
"27284",10,1,1936
"27285",10,2,1936
"27286",10,3,1936
"27287",10,4,1936
"27288",10,5,1936
"27289",10,6,1936
"27290",10,7,1936
"27291",10,8,1936
"27292",10,9,1936
"27293",10,10,1936
"27294",10,11,1936
"27295",10,12,1936
"27296",10,13,1936
"27297",10,14,1936
"27298",10,15,1936
"27299",10,16,1936
"27300",10,17,1936
"27301",10,18,1936
"27302",10,19,1936
"27303",10,20,1936
"27304",10,21,1936
"27305",10,22,1936
"27306",10,23,1936
"27307",10,24,1936
"27308",10,25,1936
"27309",10,26,1936
"27310",10,27,1936
"27311",10,28,1936
"27312",10,29,1936
"27313",10,30,1936
"27314",10,31,1936
"27315",11,1,1936
"27316",11,2,1936
"27317",11,3,1936
"27318",11,4,1936
"27319",11,5,1936
"27320",11,6,1936
"27321",11,7,1936
"27322",11,8,1936
"27323",11,9,1936
"27324",11,10,1936
"27325",11,11,1936
"27326",11,12,1936
"27327",11,13,1936
"27328",11,14,1936
"27329",11,15,1936
"27330",11,16,1936
"27331",11,17,1936
"27332",11,18,1936
"27333",11,19,1936
"27334",11,20,1936
"27335",11,21,1936
"27336",11,22,1936
"27337",11,23,1936
"27338",11,24,1936
"27339",11,25,1936
"27340",11,26,1936
"27341",11,27,1936
"27342",11,28,1936
"27343",11,29,1936
"27344",11,30,1936
"27345",12,1,1936
"27346",12,2,1936
"27347",12,3,1936
"27348",12,4,1936
"27349",12,5,1936
"27350",12,6,1936
"27351",12,7,1936
"27352",12,8,1936
"27353",12,9,1936
"27354",12,10,1936
"27355",12,11,1936
"27356",12,12,1936
"27357",12,13,1936
"27358",12,14,1936
"27359",12,15,1936
"27360",12,16,1936
"27361",12,17,1936
"27362",12,18,1936
"27363",12,19,1936
"27364",12,20,1936
"27365",12,21,1936
"27366",12,22,1936
"27367",12,23,1936
"27368",12,24,1936
"27369",12,25,1936
"27370",12,26,1936
"27371",12,27,1936
"27372",12,28,1936
"27373",12,29,1936
"27374",12,30,1936
"27375",12,31,1936
"27376",1,1,1937
"27377",1,2,1937
"27378",1,3,1937
"27379",1,4,1937
"27380",1,5,1937
"27381",1,6,1937
"27382",1,7,1937
"27383",1,8,1937
"27384",1,9,1937
"27385",1,10,1937
"27386",1,11,1937
"27387",1,12,1937
"27388",1,13,1937
"27389",1,14,1937
"27390",1,15,1937
"27391",1,16,1937
"27392",1,17,1937
"27393",1,18,1937
"27394",1,19,1937
"27395",1,20,1937
"27396",1,21,1937
"27397",1,22,1937
"27398",1,23,1937
"27399",1,24,1937
"27400",1,25,1937
"27401",1,26,1937
"27402",1,27,1937
"27403",1,28,1937
"27404",1,29,1937
"27405",1,30,1937
"27406",1,31,1937
"27407",2,1,1937
"27408",2,2,1937
"27409",2,3,1937
"27410",2,4,1937
"27411",2,5,1937
"27412",2,6,1937
"27413",2,7,1937
"27414",2,8,1937
"27415",2,9,1937
"27416",2,10,1937
"27417",2,11,1937
"27418",2,12,1937
"27419",2,13,1937
"27420",2,14,1937
"27421",2,15,1937
"27422",2,16,1937
"27423",2,17,1937
"27424",2,18,1937
"27425",2,19,1937
"27426",2,20,1937
"27427",2,21,1937
"27428",2,22,1937
"27429",2,23,1937
"27430",2,24,1937
"27431",2,25,1937
"27432",2,26,1937
"27433",2,27,1937
"27434",2,28,1937
"27435",3,1,1937
"27436",3,2,1937
"27437",3,3,1937
"27438",3,4,1937
"27439",3,5,1937
"27440",3,6,1937
"27441",3,7,1937
"27442",3,8,1937
"27443",3,9,1937
"27444",3,10,1937
"27445",3,11,1937
"27446",3,12,1937
"27447",3,13,1937
"27448",3,14,1937
"27449",3,15,1937
"27450",3,16,1937
"27451",3,17,1937
"27452",3,18,1937
"27453",3,19,1937
"27454",3,20,1937
"27455",3,21,1937
"27456",3,22,1937
"27457",3,23,1937
"27458",3,24,1937
"27459",3,25,1937
"27460",3,26,1937
"27461",3,27,1937
"27462",3,28,1937
"27463",3,29,1937
"27464",3,30,1937
"27465",3,31,1937
"27466",4,1,1937
"27467",4,2,1937
"27468",4,3,1937
"27469",4,4,1937
"27470",4,5,1937
"27471",4,6,1937
"27472",4,7,1937
"27473",4,8,1937
"27474",4,9,1937
"27475",4,10,1937
"27476",4,11,1937
"27477",4,12,1937
"27478",4,13,1937
"27479",4,14,1937
"27480",4,15,1937
"27481",4,16,1937
"27482",4,17,1937
"27483",4,18,1937
"27484",4,19,1937
"27485",4,20,1937
"27486",4,21,1937
"27487",4,22,1937
"27488",4,23,1937
"27489",4,24,1937
"27490",4,25,1937
"27491",4,26,1937
"27492",4,27,1937
"27493",4,28,1937
"27494",4,29,1937
"27495",4,30,1937
"27496",5,1,1937
"27497",5,2,1937
"27498",5,3,1937
"27499",5,4,1937
"27500",5,5,1937
"27501",5,6,1937
"27502",5,7,1937
"27503",5,8,1937
"27504",5,9,1937
"27505",5,10,1937
"27506",5,11,1937
"27507",5,12,1937
"27508",5,13,1937
"27509",5,14,1937
"27510",5,15,1937
"27511",5,16,1937
"27512",5,17,1937
"27513",5,18,1937
"27514",5,19,1937
"27515",5,20,1937
"27516",5,21,1937
"27517",5,22,1937
"27518",5,23,1937
"27519",5,24,1937
"27520",5,25,1937
"27521",5,26,1937
"27522",5,27,1937
"27523",5,28,1937
"27524",5,29,1937
"27525",5,30,1937
"27526",5,31,1937
"27527",6,1,1937
"27528",6,2,1937
"27529",6,3,1937
"27530",6,4,1937
"27531",6,5,1937
"27532",6,6,1937
"27533",6,7,1937
"27534",6,8,1937
"27535",6,9,1937
"27536",6,10,1937
"27537",6,11,1937
"27538",6,12,1937
"27539",6,13,1937
"27540",6,14,1937
"27541",6,15,1937
"27542",6,16,1937
"27543",6,17,1937
"27544",6,18,1937
"27545",6,19,1937
"27546",6,20,1937
"27547",6,21,1937
"27548",6,22,1937
"27549",6,23,1937
"27550",6,24,1937
"27551",6,25,1937
"27552",6,26,1937
"27553",6,27,1937
"27554",6,28,1937
"27555",6,29,1937
"27556",6,30,1937
"27557",7,1,1937
"27558",7,2,1937
"27559",7,3,1937
"27560",7,4,1937
"27561",7,5,1937
"27562",7,6,1937
"27563",7,7,1937
"27564",7,8,1937
"27565",7,9,1937
"27566",7,10,1937
"27567",7,11,1937
"27568",7,12,1937
"27569",7,13,1937
"27570",7,14,1937
"27571",7,15,1937
"27572",7,16,1937
"27573",7,17,1937
"27574",7,18,1937
"27575",7,19,1937
"27576",7,20,1937
"27577",7,21,1937
"27578",7,22,1937
"27579",7,23,1937
"27580",7,24,1937
"27581",7,25,1937
"27582",7,26,1937
"27583",7,27,1937
"27584",7,28,1937
"27585",7,29,1937
"27586",7,30,1937
"27587",7,31,1937
"27588",8,1,1937
"27589",8,2,1937
"27590",8,3,1937
"27591",8,4,1937
"27592",8,5,1937
"27593",8,6,1937
"27594",8,7,1937
"27595",8,8,1937
"27596",8,9,1937
"27597",8,10,1937
"27598",8,11,1937
"27599",8,12,1937
"27600",8,13,1937
"27601",8,14,1937
"27602",8,15,1937
"27603",8,16,1937
"27604",8,17,1937
"27605",8,18,1937
"27606",8,19,1937
"27607",8,20,1937
"27608",8,21,1937
"27609",8,22,1937
"27610",8,23,1937
"27611",8,24,1937
"27612",8,25,1937
"27613",8,26,1937
"27614",8,27,1937
"27615",8,28,1937
"27616",8,29,1937
"27617",8,30,1937
"27618",8,31,1937
"27619",9,1,1937
"27620",9,2,1937
"27621",9,3,1937
"27622",9,4,1937
"27623",9,5,1937
"27624",9,6,1937
"27625",9,7,1937
"27626",9,8,1937
"27627",9,9,1937
"27628",9,10,1937
"27629",9,11,1937
"27630",9,12,1937
"27631",9,13,1937
"27632",9,14,1937
"27633",9,15,1937
"27634",9,16,1937
"27635",9,17,1937
"27636",9,18,1937
"27637",9,19,1937
"27638",9,20,1937
"27639",9,21,1937
"27640",9,22,1937
"27641",9,23,1937
"27642",9,24,1937
"27643",9,25,1937
"27644",9,26,1937
"27645",9,27,1937
"27646",9,28,1937
"27647",9,29,1937
"27648",9,30,1937
"27649",10,1,1937
"27650",10,2,1937
"27651",10,3,1937
"27652",10,4,1937
"27653",10,5,1937
"27654",10,6,1937
"27655",10,7,1937
"27656",10,8,1937
"27657",10,9,1937
"27658",10,10,1937
"27659",10,11,1937
"27660",10,12,1937
"27661",10,13,1937
"27662",10,14,1937
"27663",10,15,1937
"27664",10,16,1937
"27665",10,17,1937
"27666",10,18,1937
"27667",10,19,1937
"27668",10,20,1937
"27669",10,21,1937
"27670",10,22,1937
"27671",10,23,1937
"27672",10,24,1937
"27673",10,25,1937
"27674",10,26,1937
"27675",10,27,1937
"27676",10,28,1937
"27677",10,29,1937
"27678",10,30,1937
"27679",10,31,1937
"27680",11,1,1937
"27681",11,2,1937
"27682",11,3,1937
"27683",11,4,1937
"27684",11,5,1937
"27685",11,6,1937
"27686",11,7,1937
"27687",11,8,1937
"27688",11,9,1937
"27689",11,10,1937
"27690",11,11,1937
"27691",11,12,1937
"27692",11,13,1937
"27693",11,14,1937
"27694",11,15,1937
"27695",11,16,1937
"27696",11,17,1937
"27697",11,18,1937
"27698",11,19,1937
"27699",11,20,1937
"27700",11,21,1937
"27701",11,22,1937
"27702",11,23,1937
"27703",11,24,1937
"27704",11,25,1937
"27705",11,26,1937
"27706",11,27,1937
"27707",11,28,1937
"27708",11,29,1937
"27709",11,30,1937
"27710",12,1,1937
"27711",12,2,1937
"27712",12,3,1937
"27713",12,4,1937
"27714",12,5,1937
"27715",12,6,1937
"27716",12,7,1937
"27717",12,8,1937
"27718",12,9,1937
"27719",12,10,1937
"27720",12,11,1937
"27721",12,12,1937
"27722",12,13,1937
"27723",12,14,1937
"27724",12,15,1937
"27725",12,16,1937
"27726",12,17,1937
"27727",12,18,1937
"27728",12,19,1937
"27729",12,20,1937
"27730",12,21,1937
"27731",12,22,1937
"27732",12,23,1937
"27733",12,24,1937
"27734",12,25,1937
"27735",12,26,1937
"27736",12,27,1937
"27737",12,28,1937
"27738",12,29,1937
"27739",12,30,1937
"27740",12,31,1937
"27741",1,1,1938
"27742",1,2,1938
"27743",1,3,1938
"27744",1,4,1938
"27745",1,5,1938
"27746",1,6,1938
"27747",1,7,1938
"27748",1,8,1938
"27749",1,9,1938
"27750",1,10,1938
"27751",1,11,1938
"27752",1,12,1938
"27753",1,13,1938
"27754",1,14,1938
"27755",1,15,1938
"27756",1,16,1938
"27757",1,17,1938
"27758",1,18,1938
"27759",1,19,1938
"27760",1,20,1938
"27761",1,21,1938
"27762",1,22,1938
"27763",1,23,1938
"27764",1,24,1938
"27765",1,25,1938
"27766",1,26,1938
"27767",1,27,1938
"27768",1,28,1938
"27769",1,29,1938
"27770",1,30,1938
"27771",1,31,1938
"27772",2,1,1938
"27773",2,2,1938
"27774",2,3,1938
"27775",2,4,1938
"27776",2,5,1938
"27777",2,6,1938
"27778",2,7,1938
"27779",2,8,1938
"27780",2,9,1938
"27781",2,10,1938
"27782",2,11,1938
"27783",2,12,1938
"27784",2,13,1938
"27785",2,14,1938
"27786",2,15,1938
"27787",2,16,1938
"27788",2,17,1938
"27789",2,18,1938
"27790",2,19,1938
"27791",2,20,1938
"27792",2,21,1938
"27793",2,22,1938
"27794",2,23,1938
"27795",2,24,1938
"27796",2,25,1938
"27797",2,26,1938
"27798",2,27,1938
"27799",2,28,1938
"27800",3,1,1938
"27801",3,2,1938
"27802",3,3,1938
"27803",3,4,1938
"27804",3,5,1938
"27805",3,6,1938
"27806",3,7,1938
"27807",3,8,1938
"27808",3,9,1938
"27809",3,10,1938
"27810",3,11,1938
"27811",3,12,1938
"27812",3,13,1938
"27813",3,14,1938
"27814",3,15,1938
"27815",3,16,1938
"27816",3,17,1938
"27817",3,18,1938
"27818",3,19,1938
"27819",3,20,1938
"27820",3,21,1938
"27821",3,22,1938
"27822",3,23,1938
"27823",3,24,1938
"27824",3,25,1938
"27825",3,26,1938
"27826",3,27,1938
"27827",3,28,1938
"27828",3,29,1938
"27829",3,30,1938
"27830",3,31,1938
"27831",4,1,1938
"27832",4,2,1938
"27833",4,3,1938
"27834",4,4,1938
"27835",4,5,1938
"27836",4,6,1938
"27837",4,7,1938
"27838",4,8,1938
"27839",4,9,1938
"27840",4,10,1938
"27841",4,11,1938
"27842",4,12,1938
"27843",4,13,1938
"27844",4,14,1938
"27845",4,15,1938
"27846",4,16,1938
"27847",4,17,1938
"27848",4,18,1938
"27849",4,19,1938
"27850",4,20,1938
"27851",4,21,1938
"27852",4,22,1938
"27853",4,23,1938
"27854",4,24,1938
"27855",4,25,1938
"27856",4,26,1938
"27857",4,27,1938
"27858",4,28,1938
"27859",4,29,1938
"27860",4,30,1938
"27861",5,1,1938
"27862",5,2,1938
"27863",5,3,1938
"27864",5,4,1938
"27865",5,5,1938
"27866",5,6,1938
"27867",5,7,1938
"27868",5,8,1938
"27869",5,9,1938
"27870",5,10,1938
"27871",5,11,1938
"27872",5,12,1938
"27873",5,13,1938
"27874",5,14,1938
"27875",5,15,1938
"27876",5,16,1938
"27877",5,17,1938
"27878",5,18,1938
"27879",5,19,1938
"27880",5,20,1938
"27881",5,21,1938
"27882",5,22,1938
"27883",5,23,1938
"27884",5,24,1938
"27885",5,25,1938
"27886",5,26,1938
"27887",5,27,1938
"27888",5,28,1938
"27889",5,29,1938
"27890",5,30,1938
"27891",5,31,1938
"27892",6,1,1938
"27893",6,2,1938
"27894",6,3,1938
"27895",6,4,1938
"27896",6,5,1938
"27897",6,6,1938
"27898",6,7,1938
"27899",6,8,1938
"27900",6,9,1938
"27901",6,10,1938
"27902",6,11,1938
"27903",6,12,1938
"27904",6,13,1938
"27905",6,14,1938
"27906",6,15,1938
"27907",6,16,1938
"27908",6,17,1938
"27909",6,18,1938
"27910",6,19,1938
"27911",6,20,1938
"27912",6,21,1938
"27913",6,22,1938
"27914",6,23,1938
"27915",6,24,1938
"27916",6,25,1938
"27917",6,26,1938
"27918",6,27,1938
"27919",6,28,1938
"27920",6,29,1938
"27921",6,30,1938
"27922",7,1,1938
"27923",7,2,1938
"27924",7,3,1938
"27925",7,4,1938
"27926",7,5,1938
"27927",7,6,1938
"27928",7,7,1938
"27929",7,8,1938
"27930",7,9,1938
"27931",7,10,1938
"27932",7,11,1938
"27933",7,12,1938
"27934",7,13,1938
"27935",7,14,1938
"27936",7,15,1938
"27937",7,16,1938
"27938",7,17,1938
"27939",7,18,1938
"27940",7,19,1938
"27941",7,20,1938
"27942",7,21,1938
"27943",7,22,1938
"27944",7,23,1938
"27945",7,24,1938
"27946",7,25,1938
"27947",7,26,1938
"27948",7,27,1938
"27949",7,28,1938
"27950",7,29,1938
"27951",7,30,1938
"27952",7,31,1938
"27953",8,1,1938
"27954",8,2,1938
"27955",8,3,1938
"27956",8,4,1938
"27957",8,5,1938
"27958",8,6,1938
"27959",8,7,1938
"27960",8,8,1938
"27961",8,9,1938
"27962",8,10,1938
"27963",8,11,1938
"27964",8,12,1938
"27965",8,13,1938
"27966",8,14,1938
"27967",8,15,1938
"27968",8,16,1938
"27969",8,17,1938
"27970",8,18,1938
"27971",8,19,1938
"27972",8,20,1938
"27973",8,21,1938
"27974",8,22,1938
"27975",8,23,1938
"27976",8,24,1938
"27977",8,25,1938
"27978",8,26,1938
"27979",8,27,1938
"27980",8,28,1938
"27981",8,29,1938
"27982",8,30,1938
"27983",8,31,1938
"27984",9,1,1938
"27985",9,2,1938
"27986",9,3,1938
"27987",9,4,1938
"27988",9,5,1938
"27989",9,6,1938
"27990",9,7,1938
"27991",9,8,1938
"27992",9,9,1938
"27993",9,10,1938
"27994",9,11,1938
"27995",9,12,1938
"27996",9,13,1938
"27997",9,14,1938
"27998",9,15,1938
"27999",9,16,1938
"28000",9,17,1938
"28001",9,18,1938
"28002",9,19,1938
"28003",9,20,1938
"28004",9,21,1938
"28005",9,22,1938
"28006",9,23,1938
"28007",9,24,1938
"28008",9,25,1938
"28009",9,26,1938
"28010",9,27,1938
"28011",9,28,1938
"28012",9,29,1938
"28013",9,30,1938
"28014",10,1,1938
"28015",10,2,1938
"28016",10,3,1938
"28017",10,4,1938
"28018",10,5,1938
"28019",10,6,1938
"28020",10,7,1938
"28021",10,8,1938
"28022",10,9,1938
"28023",10,10,1938
"28024",10,11,1938
"28025",10,12,1938
"28026",10,13,1938
"28027",10,14,1938
"28028",10,15,1938
"28029",10,16,1938
"28030",10,17,1938
"28031",10,18,1938
"28032",10,19,1938
"28033",10,20,1938
"28034",10,21,1938
"28035",10,22,1938
"28036",10,23,1938
"28037",10,24,1938
"28038",10,25,1938
"28039",10,26,1938
"28040",10,27,1938
"28041",10,28,1938
"28042",10,29,1938
"28043",10,30,1938
"28044",10,31,1938
"28045",11,1,1938
"28046",11,2,1938
"28047",11,3,1938
"28048",11,4,1938
"28049",11,5,1938
"28050",11,6,1938
"28051",11,7,1938
"28052",11,8,1938
"28053",11,9,1938
"28054",11,10,1938
"28055",11,11,1938
"28056",11,12,1938
"28057",11,13,1938
"28058",11,14,1938
"28059",11,15,1938
"28060",11,16,1938
"28061",11,17,1938
"28062",11,18,1938
"28063",11,19,1938
"28064",11,20,1938
"28065",11,21,1938
"28066",11,22,1938
"28067",11,23,1938
"28068",11,24,1938
"28069",11,25,1938
"28070",11,26,1938
"28071",11,27,1938
"28072",11,28,1938
"28073",11,29,1938
"28074",11,30,1938
"28075",12,1,1938
"28076",12,2,1938
"28077",12,3,1938
"28078",12,4,1938
"28079",12,5,1938
"28080",12,6,1938
"28081",12,7,1938
"28082",12,8,1938
"28083",12,9,1938
"28084",12,10,1938
"28085",12,11,1938
"28086",12,12,1938
"28087",12,13,1938
"28088",12,14,1938
"28089",12,15,1938
"28090",12,16,1938
"28091",12,17,1938
"28092",12,18,1938
"28093",12,19,1938
"28094",12,20,1938
"28095",12,21,1938
"28096",12,22,1938
"28097",12,23,1938
"28098",12,24,1938
"28099",12,25,1938
"28100",12,26,1938
"28101",12,27,1938
"28102",12,28,1938
"28103",12,29,1938
"28104",12,30,1938
"28105",12,31,1938
"28106",1,1,1939
"28107",1,2,1939
"28108",1,3,1939
"28109",1,4,1939
"28110",1,5,1939
"28111",1,6,1939
"28112",1,7,1939
"28113",1,8,1939
"28114",1,9,1939
"28115",1,10,1939
"28116",1,11,1939
"28117",1,12,1939
"28118",1,13,1939
"28119",1,14,1939
"28120",1,15,1939
"28121",1,16,1939
"28122",1,17,1939
"28123",1,18,1939
"28124",1,19,1939
"28125",1,20,1939
"28126",1,21,1939
"28127",1,22,1939
"28128",1,23,1939
"28129",1,24,1939
"28130",1,25,1939
"28131",1,26,1939
"28132",1,27,1939
"28133",1,28,1939
"28134",1,29,1939
"28135",1,30,1939
"28136",1,31,1939
"28137",2,1,1939
"28138",2,2,1939
"28139",2,3,1939
"28140",2,4,1939
"28141",2,5,1939
"28142",2,6,1939
"28143",2,7,1939
"28144",2,8,1939
"28145",2,9,1939
"28146",2,10,1939
"28147",2,11,1939
"28148",2,12,1939
"28149",2,13,1939
"28150",2,14,1939
"28151",2,15,1939
"28152",2,16,1939
"28153",2,17,1939
"28154",2,18,1939
"28155",2,19,1939
"28156",2,20,1939
"28157",2,21,1939
"28158",2,22,1939
"28159",2,23,1939
"28160",2,24,1939
"28161",2,25,1939
"28162",2,26,1939
"28163",2,27,1939
"28164",2,28,1939
"28165",3,1,1939
"28166",3,2,1939
"28167",3,3,1939
"28168",3,4,1939
"28169",3,5,1939
"28170",3,6,1939
"28171",3,7,1939
"28172",3,8,1939
"28173",3,9,1939
"28174",3,10,1939
"28175",3,11,1939
"28176",3,12,1939
"28177",3,13,1939
"28178",3,14,1939
"28179",3,15,1939
"28180",3,16,1939
"28181",3,17,1939
"28182",3,18,1939
"28183",3,19,1939
"28184",3,20,1939
"28185",3,21,1939
"28186",3,22,1939
"28187",3,23,1939
"28188",3,24,1939
"28189",3,25,1939
"28190",3,26,1939
"28191",3,27,1939
"28192",3,28,1939
"28193",3,29,1939
"28194",3,30,1939
"28195",3,31,1939
"28196",4,1,1939
"28197",4,2,1939
"28198",4,3,1939
"28199",4,4,1939
"28200",4,5,1939
"28201",4,6,1939
"28202",4,7,1939
"28203",4,8,1939
"28204",4,9,1939
"28205",4,10,1939
"28206",4,11,1939
"28207",4,12,1939
"28208",4,13,1939
"28209",4,14,1939
"28210",4,15,1939
"28211",4,16,1939
"28212",4,17,1939
"28213",4,18,1939
"28214",4,19,1939
"28215",4,20,1939
"28216",4,21,1939
"28217",4,22,1939
"28218",4,23,1939
"28219",4,24,1939
"28220",4,25,1939
"28221",4,26,1939
"28222",4,27,1939
"28223",4,28,1939
"28224",4,29,1939
"28225",4,30,1939
"28226",5,1,1939
"28227",5,2,1939
"28228",5,3,1939
"28229",5,4,1939
"28230",5,5,1939
"28231",5,6,1939
"28232",5,7,1939
"28233",5,8,1939
"28234",5,9,1939
"28235",5,10,1939
"28236",5,11,1939
"28237",5,12,1939
"28238",5,13,1939
"28239",5,14,1939
"28240",5,15,1939
"28241",5,16,1939
"28242",5,17,1939
"28243",5,18,1939
"28244",5,19,1939
"28245",5,20,1939
"28246",5,21,1939
"28247",5,22,1939
"28248",5,23,1939
"28249",5,24,1939
"28250",5,25,1939
"28251",5,26,1939
"28252",5,27,1939
"28253",5,28,1939
"28254",5,29,1939
"28255",5,30,1939
"28256",5,31,1939
"28257",6,1,1939
"28258",6,2,1939
"28259",6,3,1939
"28260",6,4,1939
"28261",6,5,1939
"28262",6,6,1939
"28263",6,7,1939
"28264",6,8,1939
"28265",6,9,1939
"28266",6,10,1939
"28267",6,11,1939
"28268",6,12,1939
"28269",6,13,1939
"28270",6,14,1939
"28271",6,15,1939
"28272",6,16,1939
"28273",6,17,1939
"28274",6,18,1939
"28275",6,19,1939
"28276",6,20,1939
"28277",6,21,1939
"28278",6,22,1939
"28279",6,23,1939
"28280",6,24,1939
"28281",6,25,1939
"28282",6,26,1939
"28283",6,27,1939
"28284",6,28,1939
"28285",6,29,1939
"28286",6,30,1939
"28287",7,1,1939
"28288",7,2,1939
"28289",7,3,1939
"28290",7,4,1939
"28291",7,5,1939
"28292",7,6,1939
"28293",7,7,1939
"28294",7,8,1939
"28295",7,9,1939
